organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCF_000730605.1 Pseudomonas monteilii NBRC 103158 = DSM 14164 strain=NBRC 103158, ASM73060v1	04a72d05bef88f61e6c7f7f885c3dd7e	6360	6360	1000
GCA_022360695.1 Gemmatimonadetes bacterium, ASM2236069v1	0465722001f7c791b0a33eb96696d762	3934	3934	1000
GCA_913060975.1 uncultured Gammaproteobacteria bacterium, SRR3933379_bin.15_MetaBAT_v2.12.1_MAG	0219aeb030e117da29dd8928233344d8	3795	3795	1000
GCA_016926625.1 candidate division KSB1 bacterium, ASM1692662v1	04838ea671f736f5a0b317dd3c73e802	3641	3641	1000
GCF_000745315.1 Salegentibacter sp. Hel_I_6 strain=Hel_I_6, ASM74531v1	0307dab49559e319b73ab2fe1f42169b	4117	4117	1000
GCA_012522935.1 Candidatus Cloacimonetes bacterium, ASM1252293v1	01668a7b14710507eea667070d5f468a	2093	2093	1000
GCA_001818495.1 Candidatus Komeilibacteria bacterium RIFOXYD1_FULL_37_29, ASM181849v1	03a42d3687808cf06788416ddb8dafca	857	857	1000
GCA_017537165.1 Oscillospiraceae bacterium, ASM1753716v1	000e8dd8e1680603d2ac7a7c69142775	2039	2039	1000
GCA_900550635.1 uncultured Prevotella sp., UMGS1320	05b5b164faf183e0c1bed0f76e4606a9	2314	2314	1000
GCF_002013895.1 Mycobacteroides franklinii strain=CV002, ASM201389v1	041f14ba49ceb5e15f378865dddd937a	5351	5351	1000
GCA_905235685.1 uncultured Selenomonadaceae bacterium, RUG30268	01f8c42663a3d9e24af345076bf7efe7	2006	2006	1000
GCA_021851325.1 Proteobacteria bacterium, ASM2185132v1	03a34cdbf07c37446eb21b58653aaf96	3602	3602	1000
GCA_020057985.1 Calditrichaeota bacterium, ASM2005798v1	048d967630044cef645a9be8a5f8c95a	2900	2900	1000
GCF_001437355.1 Weissella viridescens strain=DSM 20410, ASM143735v1	02b3d6ee6221e303f775abce103e0aee	1491	1491	1000
GCF_001766675.1 Arthrobacter sp. SW1 strain=SW1, ASM176667v1	01b5015ccbd433d6c1c0870acecad0e8	4020	4020	1000
GCF_003989735.1 Legionella sp. km772 strain=km772, ASM398973v1	025079bcd1f0d5281457d55e0537bc3f	3297	3297	1000
GCA_019689675.1 Rhodospirillales bacterium, ASM1968967v1	02277535085c0e84a48addbaab4f31a5	4050	4050	1000
GCF_003318275.1 Marinobacter sp. F3R11 strain=F3R11, ASM331827v1	04780779b09084f681381da904769320	3378	3378	1000
GCF_000400715.1 Acinetobacter sp. CIP 110321 strain=CIP 110321, Acin_sp_CIP_110321_V1	00a9c2cb663aea3811a76c5262928d67	4262	4262	1000
GCA_012523465.1 Xanthomonadaceae bacterium, ASM1252346v1	051f196bd0670d81d01b0976ce8abac6	2882	2882	1000
GCF_000379445.1 Fangia hongkongensis FSC776 = DSM 21703 strain=DSM 21703, ASM37944v1	0112acaea1a38c0fd9d90feeaa956b4e	2840	2840	1000
GCA_013151495.1 Nitrospirae bacterium, ASM1315149v1	0429e2c60c3d9e589869ba0fa4f77e4a	1718	1718	1000
GCA_016290765.1 Muribaculaceae bacterium, ASM1629076v1	01464400f5bbb72afcc5dbce59139b9d	2950	2950	1000
GCF_003955685.1 Corynebacterium sp. YIM 101343 strain=YIM 101343, ASM395568v1	048b2a6f7c95b9b7827195c17deac8fc	3085	3085	1000
GCF_007992715.1 Chitinophaga cymbidii strain=NBRC 109752, ASM799271v1	05481ca9f99a2a40968767064149af26	6464	6464	1000
GCA_003972985.1 Gammaproteobacteria bacterium, ASM397298v1	00a5fa58bbaefef5b2913c1f5f3f6ed1	2225	2225	1000
GCA_022509045.1 Muribaculaceae bacterium, ASM2250904v1	042bea7aa28474c4dc20d5c2357feabc	1959	1959	1000
GCF_001613165.1 Nocardia mexicana NBRC 108244 strain=NBRC 108244, ASM161316v1	03b4824425aab370967664776022b858	9065	9065	1000
GCA_024404415.1 Clostridia bacterium, ASM2440441v1	02450f0287d21e310c7f0a6a75b4e115	2004	2004	1000
GCA_018812385.1 Proteobacteria bacterium, ASM1881238v1	0331f31f91b6ea5b57d2e460b3223a79	4073	4073	1000
GCF_000970305.1 Methanosarcina barkeri 3 strain=3, ASM97030v1	05bbe8489a0150e930d3dc6b5c87fa7f	4523	4523	1000
GCA_025057795.1 Candidatus Bathyarchaeota archaeon, ASM2505779v1	028fbf2e77aac954fc636fe7bcc2bad5	1867	1867	1000
GCA_005502435.1 Methylobacillus flagellatus strain=L1B, ASM550243v1	05dee9021fbab0eddf8c349fbdb58a0d	2323	2323	1000
GCA_016926115.1 Dehalococcoidales bacterium, ASM1692611v1	01fe8d7a66a380eee28466722ac04ff4	1492	1492	1000
GCF_000379485.1 Wenxinia marina DSM 24838 strain=DSM 24838, ASM37948v1	01401c9f392ad2ab7a9b3c4087eba6f0	4169	4169	1000
GCF_020511155.1 Shewanella glacialimarina strain=TZS-4, ASM2051115v1	0521a774048490c4d2f38b25123778c7	4215	4215	1000
GCA_016196415.1 Candidatus Omnitrophica bacterium, ASM1619641v1	04866d1ff48d6d414b73586c0ed19d52	1554	1554	1000
GCA_024638565.1 Bacteroidetes bacterium, ASM2463856v1	0116deb230b62f1a11b96111718a0282	2931	2931	1000
GCA_002428525.1 bacterium UBP14_UBA6098, ASM242852v1	0440b110238c935cf8c4c155d5bc2cec	2428	2428	1000
GCF_018257795.1 Citrobacter sp. JGM124 strain=JGM124, ASM1825779v1	02ce9092c1d1f42e922365fbab5f268b	4012	4012	1000
GCA_016196375.1 Candidatus Omnitrophica bacterium, ASM1619637v1	01587db1eaa2a559e466c0f909957e01	1291	1291	1000
GCA_021803405.1 Candidatus Micrarchaeota archaeon, ASM2180340v1	00fd925a34b90ab36af42b54a46ec81e	470	470	1000
GCF_003598715.1 Nocardia panacis strain=YIM PH 21724, ASM359871v1	0578f821bde154d846425e0304dde619	7430	7430	1000
GCF_000341225.1 Nocardiopsis alba DSM 43377 strain=DSM 43377, SOAPdenovo1.06	04463c1a8e9cf2cde8eedd98657725ae	5726	5726	1000
GCA_020425835.1 Planctomycetes bacterium, ASM2042583v1	00849df43e4150900cef17d66b2f229d	5104	5104	1000
GCF_000412635.1 Sphingobium bisphenolivorans strain=YL23, Sphingobium sp. strain YL23	02935d4c523214289ed33ae3acefada6	3784	3784	1000
GCF_001425165.1 Pelomonas sp. Root405 strain=Root405, Root405	037526ce7fbe20c9500cf41e23bb62e3	5848	5848	1000
GCF_024362525.1 Natronobiforma sp. CGA73 strain=CGA73, ASM2436252v1	04efc52b3f8199ae300e4b693e87e22a	4005	4005	1000
GCA_944383975.1 uncultured Clostridia bacterium, E21__bin145	0241e227f52ca8bfc9b13c9ae5db9bbe	1134	1134	1000
GCF_901905185.1 Methylocella tundrae, MicrobesNG	0507de2e4902a5dbd68a9503623a7938	4432	4432	1000
GCF_012927185.1 Pseudoflavitalea sp. G-6-1-2 strain=G-6-1-2, ASM1292718v1	01e62ddf0b4c14c51ba9ec0449cc4ea4	6195	6195	1000
GCA_010021145.1 Candidatus Fonsibacter lacus, ASM1002114v1	02af7a432bb21ebd3d1428d16380a3a1	1122	1122	1000
GCA_015520525.1 Candidatus Woesearchaeota archaeon, ASM1552052v1	02fac912363ec4b8917cd093ea0833f5	697	697	1000
GCA_934552855.1 uncultured Eubacteriales bacterium, ERR7746349_bin.91	02878930da9bee70d62ec569b539de5e	2073	2073	1000
GCF_014252415.1 Blattabacterium cuenoti strain=ALLACaus, ASM1425241v1	04d78ca26f63b6b7641349261e5e3a96	607	607	1000
GCA_903961095.1 uncultured Burkholderiales bacterium, freshwater MAG --- Loc090519-5m_bin-0997	034b5e141c70c7daf4f99bcf6866b3dc	2968	2968	1000
GCA_020723855.1 Uliginosibacterium gangwonense, ASM2072385v1	02b04e7a70f7d804afaf30fd51bc330c	3064	3064	1000
GCA_003248865.1 Sphingomonas sp., ASM324886v1	059b59e5e2d8cd4ab1e8508e7d4a9cb2	3824	3824	1000
GCA_900770805.1 uncultured Paraprevotella sp., SRS476346_69	0519793b0a33946297ad148b95e4caf0	1371	1371	1000
GCA_023269455.1 Opitutaceae bacterium, ASM2326945v1	041b3ac8bbc2fb536feb2ec9598c8499	2749	2749	1000
GCA_900316335.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG175	02603ce51007f9ae9970fc0c3207986e	2363	2363	1000
GCA_019638635.1 Ferruginibacter sp., ASM1963863v1	03a8e62d947b8ccff012bfa17c3dcffa	2564	2564	1000
GCF_000243715.2 Leptospira broomii serovar Hurstbridge str. 5399 strain=5399, gls454050v02	017eec1003b2034b03ed00d3f18179a6	4379	4379	1000
GCA_008011715.1 [Empedobacter] haloabium strain=ATCC 31962, ASM801171v1	04f2b0e94f2d1f1f5b8355114b70274e	6253	6253	1000
GCF_001047675.1 Yersinia aleksiciae strain=159, ASM104767v1	0293b2b27919e268ced9f9808f32be12	3987	3987	1000
GCA_003532195.1 Clostridiales bacterium, ASM353219v1	034cb9effbd33af2ed7e84e6c15791f8	2274	2274	1000
GCA_021647405.1 Flavobacteriaceae bacterium, ASM2164740v1	02344d6209c3e4f982a7a757bdb77303	2393	2393	1000
GCF_004104075.1 Leeuwenhoekiella polynyae strain=LMG 29608, ASM410407v1	023427d8df14d3c2fa8ea22bd5c73bfa	4728	4728	1000
GCA_016866415.1 Bacteroidetes bacterium, JGI 2017-08-21	02431fa118f68cdd33f8ebced3294899	2440	2440	1000
GCF_008369195.1 Sporosarcina sp. ANT_H38 strain=ANT_H38, ASM836919v1	04e0ac123d6665ebe6bd5c0445bf7f14	4624	4624	1000
GCA_002712305.1 Gemmatimonadetes bacterium, ASM271230v1	0377077dd0bcca1ce83155cc18c0c2bb	4756	4756	1000
GCA_017464565.1 Clostridia bacterium, ASM1746456v1	0237cbc355501ba9b4d855343226586a	1564	1564	1000
GCA_014360055.1 Firmicutes bacterium, ASM1436005v1	03018884c1f8d554e35bf8f6b5106ed1	2673	2673	1000
GCA_900317935.1 uncultured bacterium, Rumen uncultured genome RUG334	05551ee327a588510974d99776047021	4533	4533	1000
GCF_009901565.1 Herbidospora sp. NEAU-GS84 strain=NEAU-GS84, ASM990156v1	03b7da1757fc324f6e7388fe01d49ed0	8276	8276	1000
GCF_001652275.1 Peptidiphaga gingivicola strain=BA112, ASM165227v1	02dd3fde67b9412d1bd7201dcc945c24	2490	2490	1000
GCA_017546745.1 Clostridia bacterium, ASM1754674v1	0123baad693114efa59294b835315a3e	1142	1142	1000
GCF_014049385.1 Ruoffia halotolerans strain=INB8, ASM1404938v1	055b49b511ef98dfd90fa712eaa8af81	2225	2225	1000
GCA_001784695.1 Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_54_31, ASM178469v1	0400ee2e371f2b9a5dfe5419e10e2fc6	763	763	1000
GCF_001507435.1 Streptomyces sp. NRRL F-5122 strain=NRRL F-5122, ASM150743v1	05f200e2116b7021c6688c0f5e5e6918	10071	10071	1000
GCA_000333335.1 Sphingomonas-like bacterium B12 strain=B12, ASM33333v1	0515a6c6717369b44ff3b6f4bb59bec0	4718	4718	1000
GCA_009693995.1 Alphaproteobacteria bacterium, ASM969399v1	01709acbe1680bde2cba8cdacfe78982	2270	2270	1000
GCA_016296575.1 Treponema sp., ASM1629657v1	026ebdbb940a853d3518ead41852434c	2448	2448	1000
GCF_002013915.1 Mucilaginibacter pedocola strain=TBZ30, ASM201391v1	01b9d008ce72236ff709495158675110	6916	6916	1000
GCA_900322025.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG750	002a603446b94ed0ad0ed929ed121ca7	1650	1650	1000
GCA_902776665.1 uncultured Prevotellaceae bacterium, Rumen uncultured genome RUG12193	0538939505b0114f35d3cecaf81c34ee	2288	2288	1000
GCA_944392335.1 uncultured Clostridia bacterium, E0_DP__bin142	03f3af32d3ac9bd1fa46faf2fd39489c	3591	3591	1000
GCF_001517835.1 Caviibacter abscessus strain=CCUG 39713, ASM151783v1	03907881b3fef346d940adbe9be8d55e	1189	1189	1000
GCF_003946325.1 Lactobacillus furfuricola strain=JCM 18764, ASM394632v1	02af277411bd9654cb56c54d42e88027	2543	2543	1000
GCA_016926055.1 Candidatus Woesearchaeota archaeon, ASM1692605v1	019f7e4e849db61435e67de991dc3552	1650	1650	1000
GCF_022898935.1 Paenibacillus sp. KQZ6P-2 strain=KQZ6P-2, ASM2289893v1	04145d46a2127e33a8a842ea1852b029	5862	5862	1000
GCA_944327045.1 uncultured Desulfovibrio sp., E20__bin138	006e1409e243ab3bc0d34d35f3efa8d2	2386	2386	1000
GCA_020403265.1 Bacteroidetes bacterium, ASM2040326v1	03e26570640c164475d123f0dc9487dd	4217	4217	1000
GCA_021372725.1 Chloroflexi bacterium, ASM2137272v1	015dbff293906742af33afaee5fd4c52	3472	3472	1000
GCA_017464845.1 Clostridia bacterium, ASM1746484v1	01e95a67c8c9e6c4140900e88015ca72	1249	1249	1000
GCA_001790445.1 Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12, ASM179044v1	018c14b83c236e321c51df074aee42fc	845	845	1000
GCA_018261905.1 Proteobacteria bacterium, ASM1826190v1	04dd29c4510edc717befdaca5f55bb8a	4876	4876	1000
GCF_001042695.1 Scardovia inopinata JCM 12537 strain=JCM 12537, ASM104269v1	038e1e33163f00a85332e0d4df9a5208	1732	1732	1000
GCF_000186885.1 Desulfobulbus propionicus DSM 2032 strain=DSM 2032, ASM18688v1	05eaa39c5c8175363d1e2dad087ba235	3759	3759	1000
GCA_004298555.1 Actinobacteria bacterium, ASM429855v1	01ad4771230da878a58fde815f98331a	2430	2430	1000
GCA_016124855.1 Anaerolineaceae bacterium, ASM1612485v1	02737ad6fad49f9d35e356e792f0b5fa	7074	7074	1000
GCA_009774255.1 Faecalicatena sp., ASM977425v1	05eb3e1afa31c16f5e2c00c240084da3	5847	5847	1000
GCF_009372235.1 Dickeya sp. ZYY5 strain=ZYY5, ASM937223v1	0309401ef5614dbe93c1085b52311590	4592	4592	1000
GCF_003751085.1 Micromonospora sp. Llam0 strain=Llam0, ASM375108v1	009f8fd404c9171b6613dbc7c1a44f9d	8619	8619	1000
GCA_002687735.1 Candidatus Diapherotrites archaeon, ASM268773v1	01deb412795f9191b630dac520c9615a	541	541	1000
GCA_902557705.1 uncultured SAR86 cluster bacterium, AG-390-J18	005fcddb408f84431d6188f8ffdc7dca	1053	1053	1000
GCF_012843315.1 Streptococcus sp. WB01_FAA12 strain=WB01_FAA12, ASM1284331v1	01ea2c07226755aa3918cd2f1f17122c	1981	1981	1000
GCA_015063445.1 Ruminococcaceae bacterium, ASM1506344v1	02e5aded46ff12a13f38bbf8b5410dae	1957	1957	1000
GCA_020718945.1 Lamprocystis purpurea, ASM2071894v1	02fb8995a1ff773733aeeb508e54176a	2853	2853	1000
GCA_000403275.2 Lachnospiraceae bacterium 28-4 strain=28-4, Lach_bact_28-4_V1	0155e252e72e88e045c9b56078b20b95	4161	4161	1000
GCA_012103325.1 Alphaproteobacteria bacterium, ASM1210332v1	04115da670e5fac37044aba9fce9ba8f	6056	6056	1000
GCF_012569925.1 Enterobacteriaceae endosymbiont of Donacia cinerea, ASM1256992v1	001d906d76a580e25b33915ad030c0ef	438	438	1000
GCA_007693295.1 Balneolaceae bacterium, ASM769329v1	048392546b5d2d4ece28c1a1e3694868	3567	3567	1000
GCF_015999335.1 Xinfangfangia soli strain=CCTCC AB 2017177, ASM1599933v1	026aad4019cf633f779ff68d62a36549	4734	4734	1000
GCA_016704655.1 Proteobacteria bacterium, ASM1670465v1	05089748c4a3ad473ca43445f124baf3	3959	3959	1000
GCA_020854065.1 Candidatus Nomurabacteria bacterium, ASM2085406v1	01a70c14a7b70d88ce8a0c9ff903e2a4	604	604	1000
GCF_001889545.1 Granulibacter bethesdensis strain=NIH8.1, ASM188954v1	055f8829a6856cffd1799d34207849a8	2662	2662	1000
GCA_020630195.1 Acidimicrobiales bacterium, ASM2063019v1	022ad48cf47d9dd68ceec1e25cdb8ba9	4843	4843	1000
GCF_018449775.1 Mucilaginibacter sp. dw_454 strain=dw_454, ASM1844977v1	0509dbb1ced2bddd4c4f0774ed4284ac	4604	4604	1000
GCF_003855095.1 Gordonia insulae strain=MMS17-SY073, ASM385509v1	05abc66388e67aa9603f12d8b2b1f26d	5968	5968	1000
GCA_020633515.1 Myxococcales bacterium, ASM2063351v1	00fa7cc33754de04cd031e50426d80cc	4518	4518	1000
GCF_003429085.1 Bacillus sp. V59.32b strain=V59.32b, ASM342908v1	055467b1c84c8c56986bb82a7061b7a2	3894	3894	1000
GCA_016219005.1 Deltaproteobacteria bacterium, ASM1621900v1	01a0b731a5c0de6bcfce4331dc07595b	5234	5234	1000
GCF_012935715.1 Pseudomonas sp. ADAK13 strain=ADAK13, ASM1293571v1	04ecc8d0775c734c45af7bd36ddddfc6	7315	7315	1000
GCA_002366995.1 bacterium UBP3_UBA3054, ASM236699v1	04baf39b2a22d08c80816ee0e9dff420	1358	1358	1000
GCA_913065005.1 uncultured Verrucomicrobia bacterium, ERR2098388_bin.74_MetaBAT_v2.12.1_MAG	04c470e63faf179620810575ec268de0	1173	1173	1000
GCA_016869285.1 Alphaproteobacteria bacterium, JGI 2017-08-21	05a61560cd9a4ab985ed08cc6c19da1f	4765	4765	1000
GCA_900753045.1 uncultured Phascolarctobacterium sp., ERS396328_52	03d814c3ca6cfcf5e0cdebfbcf5f0fa9	2399	2399	1000
GCA_020860905.1 Parabacteroides sp., ASM2086090v1	041658a288ba1ff592f09da80801740a	3517	3517	1000
GCA_017428105.1 Lachnospiraceae bacterium, ASM1742810v1	04bd95cc09ac656abd20462d15bac1cc	2182	2182	1000
GCF_013364155.1 Streptomyces sp. NA02950 strain=NA02950, ASM1336415v1	0038b5927bdf383523c25849bf58ce95	9643	9643	1000
GCA_021797025.1 Thermoplasmata archaeon, ASM2179702v1	02f96c315559619df742348afa1d6718	2635	2635	1000
GCA_944387755.1 uncultured Oscillospiraceae bacterium, E41__bin64	04b75e06f7039d2fd30137e2e0ccc767	2093	2093	1000
GCA_001563335.1 Candidatus Thorarchaeota archaeon SMTZ1-45, ASM156333v1	05f46da25340e343acb068cdecce70af	3518	3518	1000
GCF_009755605.1 Streptomyces sp. p1417 strain=p1417, ASM975560v1	04a8bc790e68f0abd8e655ba75e52df6	9688	9688	1000
GCA_013911595.1 Azoarcus sp., ASM1391159v1	00d6f057644158c2a3e39f9882191eb2	2632	2632	1000
GCF_000737715.1 Chryseobacterium sp. JM1 strain=JM1, ASM73771v1	0193fe6ed9587f8f5b3b2668736d5fdc	5253	5253	1000
GCA_023404705.1 Proteobacteria bacterium, ASM2340470v1	04f64f41dee9db201b2dbca02de1df26	5970	5970	1000
GCF_900182655.1 Chryseobacterium rhizoplanae strain=DSM 29371, IMG-taxon 2724679795 annotated assembly	04b6f3b1484d8c49205ad633d981abdb	5312	5312	1000
GCA_014762685.1 Gracilimonas sp., ASM1476268v1	008b24c18933af189af99282210f010b	3339	3339	1000
GCA_012518815.1 Epulopiscium sp., ASM1251881v1	003bc395cfc6b1d5881edafdb014af29	2122	2122	1000
GCA_002431845.1 Prevotellaceae bacterium UBA5903, ASM243184v1	050779a89407e2fe47551620787a165b	2299	2299	1000
GCF_016598535.1 Rhodococcus sp. P-2 strain=P-2, ASM1659853v1	02efd1fdc9ca703fbf9e1966b89ca463	6402	6402	1000
GCA_002773855.1 Candidatus Buchananbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_33_19, ASM277385v1	0054ef8bcf6db06b620e6113d0321505	974	974	1000
GCA_022452125.1 Candidatus Poseidoniaceae archaeon, ASM2245212v1	032f36229a44ecc32260e01ae52e92bf	1610	1610	1000
GCF_002799245.1 Stenotrophomonas maltophilia strain=EA1, ASM279924v1	03c6e78f14ab8af588f748653db2d6fb	4680	4680	1000
GCA_014799845.1 Oscillibacter sp., ASM1479984v1	0488797be98dcc481fe8278147b7aae9	2224	2224	1000
GCA_016125515.1 Hyphomonas sp., ASM1612551v1	017b075d2b5dfb06b4518809fb7ff2a5	3187	3187	1000
GCA_902619485.1 uncultured SAR116 cluster alpha proteobacterium, AG-892-N18	05c021caac76262a1d7adc674a47afd8	1634	1634	1000
GCA_017508665.1 Clostridia bacterium, ASM1750866v1	0368ff204ee9f8984a33ca34d43e2b9d	1532	1532	1000
GCA_014361195.1 Thermoplasmatales archaeon, ASM1436119v1	019e11758203ad706935f2208d126b79	1251	1251	1000
GCF_014200015.1 Aminobacter niigataensis strain=DSM 7050, ASM1420001v1	05353eeb100eccf22ce6b325b8ce533c	5275	5275	1000
GCA_017443515.1 Firmicutes bacterium, ASM1744351v1	0510ecbbaa0410756afd201d639db621	1835	1835	1000
GCF_008630065.1 Blastochloris sulfoviridis strain=DSM 729, ASM863006v1	05428379b29a5b3f3405945116eb808e	3900	3900	1000
GCA_025055355.1 Abditibacteriales bacterium, ASM2505535v1	01f2389a21b0cfe5255e01f370cd31b8	5063	5063	1000
GCA_934621385.1 uncultured Kiritimatiellaeota bacterium, ERR7738598_bin.221	03b484102d0c1992354801491bb5724e	2291	2291	1000
GCA_017996055.1 Alphaproteobacteria bacterium, ASM1799605v1	03d781c4b339f957a00846b433f0b3c8	2023	2023	1000
GCA_002452515.1 Spartobacteria bacterium UBA6821, ASM245251v1	03e3356e5f75818f0fb05d21eb607c5c	2299	2299	1000
GCF_013407855.1 Actinopolymorpha rutila strain=DSM 18448, ASM1340785v1	020404f942b581545e552670a3c99901	6976	6976	1000
GCA_016756725.1 Synergistaceae bacterium, ASM1675672v1	0012e5285106094d7d3095288a52032b	2225	2225	1000
GCA_003150235.1 Bacteroidales bacterium, ASM315023v1	04f380c697f4aa2072d84cfc0d80153d	3438	3438	1000
GCA_944327175.1 uncultured Lactobacillus sp., E27__bin119	0114935863fa8fefc98a0d5eb34c8f0a	1741	1741	1000
GCA_023412635.1 Firmicutes bacterium, ASM2341263v1	0580ca519cf781ce49f1cc785f376daa	2927	2927	1000
GCF_018449575.1 Sodalis sp. dw_96 strain=dw_96, ASM1844957v1	052eb6240705120c5c5847b79a1e2dd7	5804	5804	1000
GCA_008933045.1 Verrucomicrobia bacterium, ASM893304v1	00f8895ef7bb5831366523f44b20b55f	2661	2661	1000
GCF_000332295.1 Fortiea contorta PCC 7126 strain=PCC 7126, ASM33229v1	014820af4b1a21b7298d5fb5e0b1cbe0	5618	5618	1000
GCA_024408855.1 bacterium, ASM2440885v1	005a9dd4baaabd631220bdc683966c72	1966	1966	1000
GCA_016932165.1 Anaerolineales bacterium, ASM1693216v1	01fbf793adc6542fc3b9ad75846a7aae	3064	3064	1000
GCA_019237355.1 Acetobacteraceae bacterium, ASM1923735v1	04d1170f543cd52f4fa3b6644afd6c2e	5888	5888	1000
GCA_010672525.1 Okeania sp. SIO2B3, ASM1067252v1	05729cd1da308e979c9e0ad87f63582d	9348	9348	1000
GCA_012840485.1 Clostridia bacterium, ASM1284048v1	056126ed9922e77129801ed16a2a1cb2	2690	2690	1000
GCA_902787185.1 uncultured Bacteroidales bacterium, Rumen uncultured genome RUG13250	00658c881ed65c5fecd40ef12af146b3	3188	3188	1000
GCA_021813085.1 Chloroflexi bacterium, ASM2181308v1	00e8a2abcfbf096a8f0e21f9e86cae8f	2624	2624	1000
GCA_019075905.1 Hyphomicrobiales bacterium, ASM1907590v1	04ee831b7e810d59dbbf341269a605bb	2893	2893	1000
GCF_003355455.1 Erythrobacter aureus strain=YH-07, ASM335545v1	04184d27f1c6eed5f42a9627dd5b0d23	3424	3424	1000
GCA_016432485.1 Candidatus Niyogibacteria bacterium, ASM1643248v1	01ced03fd64a372467603c4164f36b03	834	834	1000
GCA_024403965.1 Ruminococcus sp., ASM2440396v1	03867d8ef47fdd0e8e13431b26618633	1909	1909	1000
GCA_013373375.1 Gammaproteobacteria bacterium, ASM1337337v1	01405db4035e005db06676d2aa343b0d	4565	4565	1000
GCF_022230955.1 Micromonospora sp. LAH09 strain=LAH09, ASM2223095v1	023990cef92cc66536acc8899d12bc23	6833	6833	1000
GCA_020161015.1 Actinobacteria bacterium, ASM2016101v1	0160e6b3078e021d09ab85c4c736883d	3606	3606	1000
GCA_001803795.1 Nitrospirae bacterium RBG_16_64_22, ASM180379v1	00d8a1cc6f6880f4c710bf847d7773a9	2561	2561	1000
GCA_019242155.1 Acidobacteriia bacterium, ASM1924215v1	039cdddbb7fb9fb9d70d57b13fe71654	5712	5712	1000
GCA_016765435.1 Emcibacter sp., ASM1676543v1	03d2900389583094bddd570864506831	1713	1713	1000
GCF_024807615.1 Tsukamurella ocularis strain=S00175, ASM2480761v1	05d27896129e9959bae80932081d4fb7	4201	4201	1000
GCA_018715685.1 Candidatus Cryptobacteroides merdipullorum, ASM1871568v1	0560ad15e8c43388ed8a66e0c6891004	1982	1982	1000
GCA_002280725.1 Alphaproteobacteria bacterium 32-64-14, ASM228072v1	03e35c96df74bd92d877f2f49af73c53	3754	3754	1000
GCA_016283195.1 Deltaproteobacteria bacterium, ASM1628319v1	04c06e8a14be031cd1eab88d85068181	3238	3238	1000
GCF_014650175.1 Streptomyces termitum strain=JCM 4518, ASM1465017v1	03a9a30f2e78884c2ea632911587996d	7152	7152	1000
GCA_000739535.1 Candidatus Vecturithrix granuli, ASM73953v1	0217cd51f0b4d60c21a70979c129d295	8181	8181	1000
GCA_944389145.1 uncultured Spirochaetaceae bacterium, E16__bin24	01211c742ae8054016a66534c49f86dc	2108	2108	1000
GCA_944325235.1 uncultured Elusimicrobiales bacterium, BRZ_IP__bin86	037374329689e082ad711ffa4e24e7d1	1276	1276	1000
GCA_001312325.1 Lysinibacillus pakistanensis strain=JCM 18776, ASM131232v1	0008431dff44d780c91eaf6fb58e39c6	5020	5020	1000
GCA_902533075.1 uncultured Pelagibacteraceae bacterium, AG-343-M11	0435771272b93d1576a537040684c256	963	963	1000
GCA_903874975.1 uncultured Chthoniobacter sp., freshwater MAG --- UppL5_bin-0905	05bce1a516bced34c7e86c56e078ffe9	3776	3776	1000
GCA_015163815.1 Endozoicomonadaceae bacterium, ASM1516381v1	05f68db291c4c9a3f575e2d8ff4c0677	1531	1531	1000
GCA_016204645.1 Candidatus Kerfeldbacteria bacterium, ASM1620464v1	057b448fcc2aac1106c20db5444ca3d3	612	612	1000
GCA_020445335.1 Gammaproteobacteria bacterium, ASM2044533v1	0396d02e9928dc08a9dd60609721e32e	3596	3596	1000
GCA_017512555.1 Solobacterium sp., ASM1751255v1	0226192f6270019708041cd23563af38	2568	2568	1000
GCF_003610775.1 Alginatibacterium sediminis strain=ALS 81, ASM361077v1	0505769190676649899d7a52d145cbca	4422	4422	1000
GCA_016208905.1 Nitrospirae bacterium, ASM1620890v1	034f85d4edf6f650da652ccae1d65931	2225	2225	1000
GCA_001899775.1 Thiobacillus sp. 65-29, ASM189977v1	03b806d85591a3c6d01071897faf6a4a	2891	2891	1000
GCF_021233355.1 Luteimonas sp. D4P002 strain=D4P002, ASM2123335v1	0138e2a7f0e23a43ffea7c791e7806fc	3947	3947	1000
GCF_006546775.1 Lysobacter aestuarii strain=JCM 31130, ASM654677v1	0269b1d1a5f05d6a6750fb220685b9c0	3533	3533	1000
GCA_017510925.1 Candidatus Saccharibacteria bacterium, ASM1751092v1	0188388315ea9e0154204773c4392406	642	642	1000
GCF_006094395.1 Staphylococcus haemolyticus strain=ATCC 29970, ASM609439v1	02baeab2d7c4c0fab803f944ddd1410a	2454	2454	1000
GCF_000614205.1 Prevotella saccharolytica JCM 17484 strain=JCM 17484, ASM61420v1	0477cebcba3a3a6c13f9ac4cc60b551d	2993	2993	1000
GCA_020632265.1 Pseudomonadales bacterium, ASM2063226v1	0089ffa80c3608ea6a9cce4878a988b5	1086	1086	1000
