organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_016763395.1 Kofleriaceae bacterium, ASM1676339v1	0cf0775340eb3f800144da94d96eff85	6048	6048	1000
GCF_000724085.1 Oceanobacillus manasiensis strain=S2, PRJEB5523_assembly_1	19b3492bde611d46eacf8675a7d324c9	3782	3782	1000
GCA_002500925.1 Gemmatimonadales bacterium UBA7835, ASM250092v1	10887a490241e7bce663798fab66dbea	2360	2360	1000
GCA_018883425.1 Candidatus Omnitrophica bacterium, ASM1888342v1	065c3baa2b17fe4f650623dcae2be2d9	2105	2105	1000
GCF_900107205.1 Halopenitus persicus strain=DC30,IBRC 10041,KCTC 4046, IMG-taxon 2654587885 annotated assembly	02578da11a2de71c47037fd797cc3bac	3323	3323	1000
GCF_014926385.1 Trueperella sp. 19M2397 strain=19M2397, ASM1492638v1	0572ae9868c721e8660fff55524258ae	2238	2238	1000
GCF_022398475.1 Pseudoalteromonas shioyasakiensis strain=M14-00201, ASM2239847v1	0d64d272aabc613b948f32056dd388b8	4800	4800	1000
GCF_900090105.1 Micromonospora humi strain=DSM 45647, IMG-taxon 2622736513 annotated assembly	093de0e621e94a8611adf25f24887c57	6628	6628	1000
GCF_002944315.1 Rhizobium sp. NXC24 strain=NXC24, ASM294431v1	0f58e4d57071c0175eab24db10f2217d	7156	7156	1000
GCA_017620205.1 Clostridia bacterium, ASM1762020v1	12dacab72221a4a2d0e3b1a7c9a29315	2299	2299	1000
GCA_002382755.1 Firmicutes bacterium UBA4049, ASM238275v1	04990b9cbfc728d619ff164952bb824d	1802	1802	1000
GCF_000341345.1 Corynebacterium halotolerans YIM 70093 = DSM 44683 strain=YIM 70093 = DSM 44683, ASM34134v1	0408253636784f4713d5d2a7c9f95ac2	3083	3083	1000
GCA_004525155.1 Spirochaetales bacterium, ASM452515v1	03b8877a97c91c4e0d411fb5993e9e25	3124	3124	1000
GCA_018262395.1 Nitrospirae bacterium, ASM1826239v1	08bb35b82bd6b1643e5c5789636522f2	1783	1783	1000
GCF_011039175.1 Slackia sp. ZJ119 strain=ZJ119, ASM1103917v1	1bf9b8859f185176f44c2d18d551d223	2868	2868	1000
GCA_021797915.1 Thermoplasmata archaeon, ASM2179791v1	06e1be64f12c0546983f97ff02541e64	1347	1347	1000
GCF_005153485.1 Pseudolabrys sp. FHR47 strain=FHR47, ASM515348v1	062fb90e235a724b2084ac0f4b9c92c5	4382	4382	1000
GCA_900544405.1 uncultured Clostridiales bacterium, UMGS670	19cdfbee6fc6e92ebe37b013b1570229	2148	2148	1000
GCA_904419495.1 uncultured Clostridia bacterium, Chicken_20_mag_115	0c31308d21c73b20f48c3dcd2fdd258c	1714	1714	1000
GCA_001313365.1 Paenarthrobacter nitroguajacolicus JCM 14115 strain=JCM 14115, ASM131336v1	1268d7f56ed8a201a9e6a93a19bd39aa	5114	5114	1000
GCF_901212675.1 Olsenella uli, NZ_Olsenella_uli_MC1	1947f0012e1848e1d970b408f0403088	2467	2467	1000
GCF_000381765.1 [Zimmermannella] faecalis ATCC 13722 strain=B187, ASM38176v1	1c7245ed85d1b69af3d7c6401855b7b5	2835	2835	1000
GCA_007859745.1 Phycisphaerae bacterium RAS1 strain=RAS1, ASM785974v1	03fd85d9a2df6a988169a2d2cccf0794	5260	5260	1000
GCF_003065425.1 Mycetocola sp. 449 strain=CGMCC 1.16372, ASM306542v1	068dc463be9796f2d72a1745c972a072	3245	3245	1000
GCF_001407835.1 Lagierella massiliensis strain=SIT14, Lagierella massiliensis	107ea3a50eeff69f3ee9bd984e02b9f8	1770	1770	1000
GCA_902603925.1 uncultured Pelagibacteraceae bacterium, AG-457-M16	0e94f68037cf9a7110c542c128819842	783	783	1000
GCA_003516025.1 Candidatus Saccharibacteria bacterium, ASM351602v1	1b749723c7e762f8fe8e3a91a78f558c	1028	1028	1000
GCA_009843585.1 Chloroflexi bacterium, ASM984358v1	13413352f13708172c35fc583d654397	2063	2063	1000
GCF_000015285.1 Psychromonas ingrahamii 37 strain=37, ASM1528v1	0c0b9a3bcdc97d4c25e82ba42779af59	4393	4393	1000
GCA_019752815.1 Patescibacteria group bacterium, ASM1975281v1	145f057155a95b6825f01ec146ad3c1b	975	975	1000
GCA_018302815.1 Candidatus Woesearchaeota archaeon, ASM1830281v1	166ca45b1cf8d3955d295f844d8cc007	1541	1541	1000
GCA_017936615.1 Clostridia bacterium, ASM1793661v1	0531a2f59c0d7d0e3349a8ec7f4897bb	1678	1678	1000
GCF_002379085.1 Polaromonas sp. AET17H-212 strain=AET17H-212, ASM237908v1	05e72d1a08ad5236911de42e3c487581	4484	4484	1000
GCA_018714845.1 Candidatus Ventrousia excrementavium, ASM1871484v1	08d2d0e1668511ed08b31ed45a641eb3	2095	2095	1000
GCF_000313755.1 Pseudomonas nitroreducens TX1 strain=TX1, Pseudomonas sp.TX1_v1.0	1b39f9d2383aea5437940e55b86a4e57	6637	6637	1000
GCA_003096235.1 Candidatus Bathyarchaeota archaeon, ASM309623v1	0cf61f0c30f7c138f29cfb1a9cada5c2	2234	2234	1000
GCF_000379805.1 Lewinella cohaerens DSM 23179 strain=DSM 23179, ASM37980v1	04680396680399f0d82a4af210cf84bc	7239	7239	1000
GCA_002717655.1 Phycisphaerae bacterium, ASM271765v1	10300d7dbdc09a1e7160ed42fa456c24	3000	3000	1000
GCA_017629095.1 Treponema sp., ASM1762909v1	15ed343d1595de69a95ac7a421e19985	2542	2542	1000
GCA_003216835.1 Prochlorococcus sp. AG-402-K10, ASM321683v1	1b1607ab42e00b43ae6cf5e0c59119c2	1517	1517	1000
GCA_944319915.1 uncultured Prevotella sp., BRZ_MT__bin52	13333474d6fb273fac7b3a9181bd1704	2734	2734	1000
GCA_015520565.1 Aciduliprofundum sp., ASM1552056v1	0ccd5bd19b51bd47fd16edbd01a3ffd0	1573	1573	1000
GCA_001464545.1 Acidobacteria bacterium Ga0077551, Acidobacteria bacterium Ga0077551	1d7bdcd4760c8d88d5f2e876b48bea67	3040	3040	1000
GCF_000300235.2 Thalassospira xiamenensis M-5 = DSM 17429 strain=M-5, ASM30023v2	0c077132a373c7b16a8a98655836ff1e	4657	4657	1000
GCF_024721115.1 Salipiger sp. P9 strain=P9, ASM2472111v1	089981c718f3a1f776fc6acbc7a732da	5400	5400	1000
GCA_945870175.1 Gemmatimonas phototrophica, MiH-16apr19-111	124870b19a1ffcce1e2d6808be17ad21	3106	3106	1000
GCF_023204875.1 Prevotella sp. E15-22 strain=E15-22, ASM2320487v1	0055a52e572b01a672d54777508efb12	3312	3312	1000
GCA_020725195.1 Hydrogenophilus sp., ASM2072519v1	18995af704d92d012ab007aa8fd35e49	2798	2798	1000
GCA_002729725.1 Puniceicoccaceae bacterium, ASM272972v1	086fc11ba57c6f1e7a3199136f6f06ee	4747	4747	1000
GCA_007119455.1 Brevefilum sp., ASM711945v1	1b0bdfa308f1ae32f321f51e8ae55de0	1881	1881	1000
GCA_022566265.1 Proteobacteria bacterium, ASM2256626v1	0158c7e75fa42ba40d12a6a8e8608ae0	3476	3476	1000
GCF_009363695.1 Bacillus sp. THAF10 strain=THAF10, ASM936369v1	139b4a1f4dd317a48e98e1c93eede474	3932	3932	1000
GCF_004458765.1 Microvirga pakistanensis strain=NCCP-1258, ASM445876v1	1bd79a8a308504d4c3d4887e98f224bd	5535	5535	1000
GCA_014896305.1 Limnochordaceae bacterium, ASM1489630v1	0212bce193c79c58ad6a3707a3506050	2625	2625	1000
GCA_011390465.1 Desulfobacteraceae bacterium, ASM1139046v1	14881e26cd573910649582492763957b	3820	3820	1000
GCA_020441905.1 Rhodobiaceae bacterium, ASM2044190v1	01b4b4da718bd327abca475fc9d003e1	2784	2784	1000
GCF_004216665.1 Agromyces ramosus strain=DSM 43045, ASM421666v1	1729d3bb4b9dd2cd915173fe8a765f77	3866	3866	1000
GCA_003167415.1 Acidimicrobiaceae bacterium, 20110700_P2D	0414e7be4da6b0760bd0478337cacea9	2743	2743	1000
GCA_016235775.1 Hydrogenophilales bacterium, ASM1623577v1	0dfcc5410231cc6c0710b8ccbde51972	2931	2931	1000
GCA_017540455.1 Bacilli bacterium, ASM1754045v1	100f95d5c4243a89f7364b5e95484334	1097	1097	1000
GCA_015066225.1 Ruminococcaceae bacterium, ASM1506622v1	0960aa05696ad93e100d8041058d0b96	1994	1994	1000
GCF_002799165.1 Stenotrophomonas maltophilia strain=G51, ASM279916v1	0326d2b4119e8026d6681d5f8bf89a92	4886	4886	1000
GCA_017405245.1 Candidatus Saccharibacteria bacterium, ASM1740524v1	10093d6e1cf91d274d25bcd8ff81778f	824	824	1000
GCF_902706195.1 Novosphingobium sp. 18050, n18050v0.1	189b58cc9395c3414b2f8f3080298331	5315	5315	1000
GCA_018399615.1 Acholeplasmataceae bacterium, ASM1839961v1	125466ab7c15952b623eb4768e065a82	1398	1398	1000
GCA_017694885.1 Bacteroidetes bacterium, ASM1769488v1	1d0967fe46828f8a18fa73927aa8e1a6	2390	2390	1000
GCF_004345665.1 Kribbella sp. VKM Ac-2541 strain=VKM Ac-2541, ASM434566v1	046e474d24f15aeff88b1b0ff442d71f	8081	8081	1000
GCA_016865855.1 Chloroflexi bacterium, JGI 2017-08-21	032d09f6f861cbaa685f15abdd95227c	1935	1935	1000
GCA_016210495.1 Chloroflexi bacterium, ASM1621049v1	13a1d4cc0134cb0cd6332203abd98aff	6432	6432	1000
GCA_018240685.1 Proteobacteria bacterium, ASM1824068v1	00564b354c49f536da18e40a44122148	5004	5004	1000
GCA_014382295.1 Desulfobulbaceae bacterium, ASM1438229v1	01f384fe0b4e7dd1ae4441a57ddb9f2b	2985	2985	1000
GCA_016709385.1 Betaproteobacteria bacterium, ASM1670938v1	01cda668b25f31def848b040436da4ee	4910	4910	1000
GCA_905233145.1 uncultured Ruminococcus sp., RUG30017	1b8e9e4d442587c8b6681523104a680e	2006	2006	1000
GCA_905480215.1 uncultured Woeseiaceae bacterium, 3_20180319_Bin_METABAT_220_1	15ee63dd45fd629897a7376544dadc95	2140	2140	1000
GCA_944393465.1 uncultured Clostridia bacterium, BRZ_HP__bin8	1531719e249d5b9dca10249cc0bf2c05	1407	1407	1000
GCA_021794385.1 Proteobacteria bacterium, ASM2179438v1	0c6947c4ab2c95cb2aee311076dbeb13	1399	1399	1000
GCA_910576545.1 Lachnospiraceae bacterium, MGBC000260	15ce44d82dfe0358ca614dabae4235ca	3241	3241	1000
GCA_012840905.1 Acholeplasmataceae bacterium, ASM1284090v1	0797fb5a0b4e865b88ca4c6a4fa6c841	1249	1249	1000
GCA_902797685.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG14300	1ad9cbfc5f5b7a779086bd942894bd69	1743	1743	1000
GCA_018062205.1 Candidatus Moranbacteria bacterium, ASM1806220v1	0c3e45d9d0769aea9d67808c71f54691	1011	1011	1000
GCA_001305055.1 Clostridia bacterium UC5.1-1C12 strain=UC5.1-1C12, ASM130505v1	0226c25b0951bb17f22f0c84abcf0ba1	3324	3324	1000
GCA_021790855.1 Actinomycetia bacterium, ASM2179085v1	174f6f73485ce3d776c656179218c214	1042	1042	1000
GCF_003570935.1 Candidatus Cryosericum odellii strain=SMC5, ASM357093v1	0596a7764bbb04a0e1e28dd8722fbe60	1938	1938	1000
GCA_900315785.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG110	049a8ff80789715544d5a84ede7df76a	1640	1640	1000
GCA_944375755.1 uncultured Mediterraneibacter sp., E0_RP0__bin151	00ce204f17bf5dcc484e3b9088293adc	2851	2851	1000
GCF_001650905.1 Balneola sp. EhC07 strain=EhC07, ASM165090v1	0e6ce2fda7807c63c8aec9160f72ad20	3536	3536	1000
GCA_900756875.1 Pasteurellaceae bacterium, ERS537260_13	1cdc657d4ab1ecaed4f941cb864ad272	1867	1867	1000
GCA_019638975.1 Cryobacterium sp., ASM1963897v1	1d23c0f64f3653c2bb31c6a20d609f79	2086	2086	1000
GCA_016839245.1 Candidatus Thorarchaeota archaeon, ASM1683924v1	09d9602ed27387d85707a462495b9bef	3272	3272	1000
GCA_024401515.1 Paludibacteraceae bacterium, ASM2440151v1	186f872f41194f20ee2404e2690a0b34	2753	2753	1000
GCA_002297365.1 Bacillales bacterium UBA743, ASM229736v1	0678d8bf75c431fcb6631289c07a814a	1636	1636	1000
GCA_022841545.1 Bauldia sp., ASM2284154v1	04a3bcdf25d90dc86554b25b9a3a1a37	5693	5693	1000
GCF_900086705.1 Massilibacillus massiliensis strain=Marseille-P2411, PRJEB13934	01c4199a466ca6292e700faa4bde05e2	3845	3845	1000
GCF_001975665.1 Polaribacter reichenbachii strain=6Alg 8T, ASM197566v1	066495fed48f2761ccfb352e94e7ed93	4119	4119	1000
GCA_001819395.1 Candidatus Niyogibacteria bacterium RIFCSPLOWO2_01_FULL_45_48, ASM181939v1	16be85bbc1e657988da548998c4d3a6e	845	845	1000
GCA_004346725.1 Phytobacter diazotrophicus strain=DSM 17806, ASM434672v1	11123001fa1de234dbc6b62181f63f0e	5592	5592	1000
GCA_017462565.1 Ruminococcus sp., ASM1746256v1	0d409ae92c0d0330d952cef575ffef40	2579	2579	1000
GCA_002436115.1 Streptococcus sp. UBA6071, ASM243611v1	12d419f2d2d0a857c3c9fed64988b880	1834	1834	1000
GCF_006483455.1 Methylomonas koyamae strain=SM2, ASM648345v1	15ba170b94d465023620d56a08e7b053	4530	4530	1000
GCA_003161515.1 Deltaproteobacteria bacterium, 20110600_P1M	0670a6127a929641e887ef4a5a237998	3879	3879	1000
GCF_019008365.1 Phosphitispora fastidiosa strain=DYL19, ASM1900836v1	1560dd9c5dc63f9e932217e2806f2141	4128	4128	1000
GCF_009830105.1 Microvirga makkahensis strain=KCTC 23863, ASM983010v1	0fa951024723a44963017e75013e9fcf	5613	5613	1000
GCA_020625635.1 bacterium, ASM2062563v1	0700633f0fe10a90f739882da8bf45f8	1980	1980	1000
GCA_021809895.1 bacterium, ASM2180989v1	07ab00d3051b2179e071a750d5a21fbe	2460	2460	1000
GCA_001429555.1 Nocardioides sp. Soil797 strain=Soil797, Soil797	0111205e564204077f8c58890f1189d2	4303	4303	1000
GCA_023622055.1 Firmicutes bacterium, ASM2362205v1	1622e3ac3f197fdbf5532e721ab7df7b	1920	1920	1000
GCA_910589085.1 uncultured Oscillospiraceae bacterium, MGBC163672	0ced60b3a14f3f32594377ed3d884a90	2486	2486	1000
GCF_013036045.1 Planctomycetes bacterium LzC2 strain=LzC2, ASM1303604v1	09d8d15d6e7654b7458a409d2341cfb2	5206	5206	1000
GCA_009784685.1 Defluviitaleaceae bacterium, ASM978468v1	08222bd49e166fd74d48434cb4e443d0	1476	1476	1000
GCA_900546575.1 uncultured Prevotella sp., UMGS899	0652d5e46656b23c13bb078073eb2349	2784	2784	1000
GCA_003152355.1 Acidobacteria bacterium, 20120700_P2M	16fad7a81167e05d2d24cb62d932a21a	4542	4542	1000
GCF_000349845.1 Pseudomonas sp. ATCC 13867 strain=ATCC 13867, ASM34984v1	03769fe529a58d148ba8ddf0bfa36e7e	5680	5680	1000
GCF_000511955.1 [Clostridium] ultunense DSM 10521 strain=DSM 10521, clostridium ultunense	1464368eb5f707bfc381a6e3e018b29b	2965	2965	1000
GCA_021816545.1 Bacteroidetes bacterium, ASM2181654v1	0135b02ee1b44534eb2c254a15830eab	2667	2667	1000
GCF_014200395.1 Chryseoglobus frigidaquae strain=DSM 23889, ASM1420039v1	139d5d8fbd3d4a571585acc2f48fabef	2513	2513	1000
GCF_001039575.1 Halomonas sp. PR-M31 strain=PR-M31, StaLen1.0	0f8471b9baf9a19ff31601ecf7320469	3799	3799	1000
GCA_021155985.1 Actinomycetia bacterium, ASM2115598v1	13cabeadb05d4e61107c5be5b1aa4484	2663	2663	1000
GCA_013791905.1 Rhodocyclaceae bacterium, ASM1379190v1	183e7771c18c7fada19370cf6b48563d	3605	3605	1000
GCF_900168015.1 Pedobacter luteus strain=DSM 22385, IMG-taxon 2595698248 annotated assembly	049a9a5d63b5007ec94cda89e1b03dc7	3885	3885	1000
GCA_002315795.1 Bacteroidales bacterium UBA1733, ASM231579v1	11000720f95b48dbf445ccad307cfe67	2147	2147	1000
GCA_009691025.1 Alphaproteobacteria bacterium, ASM969102v1	0b829476d2877822919cf56060847c3b	1618	1618	1000
GCF_003024715.1 Lachnoclostridium sp. SNUG30386 strain=SNUG30386, ASM302471v1	05fdfb341baa3ac1ba3aa5b66467573e	3263	3263	1000
GCA_012837565.1 Bacteroidales bacterium, ASM1283756v1	0b44404abe9d9e48edde454676cca14b	2132	2132	1000
GCF_020172685.1 Mycolicibacter sp. MYC340 strain=MYC340, ASM2017268v1	00ecab4a19d9cc99445d0b7f13cbe093	5236	5236	1000
GCA_902783375.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG12854	123294f7abb154573e0ebae329edc253	2698	2698	1000
GCA_021771185.1 Firmicutes bacterium, ASM2177118v1	06e68ca97cec18a7307c02172731a7ef	1261	1261	1000
GCA_003150755.1 Phascolarctobacterium sp., ASM315075v1	1031be6ad8bb0b4681a846847b5c7c8f	2417	2417	1000
GCF_013375035.1 Spirosoma sp. KUDC1026 strain=KUDC1026, ASM1337503v1	1b94a70e0e31003f81ef7c069ea2f8cf	5714	5714	1000
GCF_016653405.1 Halorhodospira halophila strain=IM9626, ASM1665340v1	0f3f18afd14c8ea3600da78eb18bc804	2843	2843	1000
GCA_016176465.1 Candidatus Daviesbacteria bacterium, ASM1617646v1	14a26458a81e5212c68c1c5c98756eed	1104	1104	1000
GCA_024684375.1 Clostridiales bacterium, ASM2468437v1	060183da2e6cb9efe0876d7fa6ddf03d	2973	2973	1000
GCF_019047785.1 Enterobacter cancerogenus strain=FDAARGOS 1428, ASM1904778v1	002abd2992f658589193829ca3179992	4748	4748	1000
GCA_019237435.1 Candidatus Eremiobacteraeota bacterium, ASM1923743v1	09684812ab8ff0308c4f8bf3ed94c307	1769	1769	1000
GCF_001650495.1 Mycolicibacterium iranicum strain=H39, ASM165049v1	18b0bc20d1917b166c85edca60eb894f	6539	6539	1000
GCA_012517905.1 Clostridiales bacterium, ASM1251790v1	14641bbfe9974c2ab4021c9c7f1a5c10	2979	2979	1000
GCA_003564155.1 Candidatus Cloacimonetes bacterium, ASM356415v1	17bc9e89c0ff1956580f70994312ad0d	1887	1887	1000
GCA_934675695.1 uncultured Candidatus Melainabacteria bacterium, ERR7745975_bin.318	1272142630e60bcf20b2fccbe53bdb7d	1625	1625	1000
GCA_934320655.1 uncultured Eubacterium sp., ERR7738185_bin.9	1066f544d0222442527dae8513b29da2	2954	2954	1000
GCA_024693165.1 Bacilli bacterium, ASM2469316v1	0dcd0402ec7c5f56f723802d9dc02f18	1208	1208	1000
GCA_016875665.1 Chloroflexi bacterium, JGI 2017-08-21	1644f7a3cdfb93ea0617e17d70efbd41	1670	1670	1000
GCF_000499205.1 Paenibacillus sp. MAEPY2 strain=MAEPY2, MAEPY2 1.0	14cb71d5de9956882ef2fa5beea2617f	7551	7551	1000
GCF_001458175.1 Shimia marina strain=CECT 7688, S.marinaCECT7688_Velvet_Prokka	1a90a64f7fbaea2fd1883475692f3867	4101	4101	1000
GCF_018279705.1 Rhodopseudomonas sp. SK50-23 strain=SK50-23, ASM1827970v1	0a2cefc011d2b7c2e8cbb9b46bda34a2	5888	5888	1000
GCF_900113875.1 Jannaschia pohangensis strain=DSM 19073, IMG-taxon 2622736536 annotated assembly	056cbf9fc038eafb3a448eeb9ef0b55b	3743	3743	1000
GCA_016779935.1 Flavobacteriales bacterium, ASM1677993v1	135de82bbeaf9a10dc94ef8d36ea9eff	1694	1694	1000
GCA_005880875.1 Chloroflexi bacterium, ASM588087v1	0e43bd6e88d0f07814d75c4676540cfc	2465	2465	1000
GCF_000166415.1 Halanaerobium hydrogeniformans strain=sapolanicus, ASM16641v1	01a16dcaa2310732e8efdc50252fe23f	2474	2474	1000
GCA_002421005.1 Enterobacteriaceae bacterium UBA5654, ASM242100v1	14bece3013136172850a0323e769b1d2	4594	4594	1000
GCA_009926195.1 Synechococcaceae bacterium WB4_1_0192, ASM992619v1	08509355a3bbbee237f707191551e448	2302	2302	1000
GCA_905182065.1 Cryomorphaceae bacterium MED-G11, FRAM18_bin151	19993dcc7646db84549a8185df14c76e	1230	1230	1000
GCA_913062655.1 uncultured Bacteroidetes bacterium, SRR4030058_bin.11_MetaBAT_v2.12.1_MAG	1c6fd451ed1a60ea6b134c9d98b04432	2801	2801	1000
GCA_016287755.1 Prevotella sp., ASM1628775v1	0e2d5e77eb7fb7f975c8b4f727664334	3233	3233	1000
GCF_004342885.1 Tepidibacillus fermentans strain=DSM 23802, ASM434288v1	064ecd3a7856e114457d46cafee774a8	2366	2366	1000
GCF_007197885.1 Tessaracoccus rhinocerotis strain=YIM 101269, ASM719788v1	12bd1022e44af6d4bfcc5c3f3ebee8fc	3627	3627	1000
GCA_903905585.1 uncultured Ferrovum sp., freshwater MAG --- AlinenLipids_bin-7662	1957908611066845bf6723e59c6dabca	2281	2281	1000
GCA_902593735.1 uncultured SAR116 cluster alpha proteobacterium, AG-915-E09	14a2b7ec830709e91641bc2bafe514a9	1748	1748	1000
GCF_021191635.1 Luteimonas sp. Y-2-2-4F strain=Y-2-2-4F, ASM2119163v1	068690a9b76951f43d34ea69677d7520	4422	4422	1000
GCA_017397745.1 Bacilli bacterium, ASM1739774v1	0f9af36a794ea4f1d4cd1e550eaeed6f	942	942	1000
GCA_021816585.1 Proteobacteria bacterium, ASM2181658v1	1654438fdabd4f58d130059bf1ab3a8f	3414	3414	1000
GCA_018902845.1 Patescibacteria group bacterium, ASM1890284v1	1d2c01b791b6c225f28b0ae610878954	1077	1077	1000
GCF_014298075.1 Enterobacter sp. JUb54 strain=RIT712, ASM1429807v1	17e08880b6ac894353915c321c879c1d	5245	5245	1000
GCF_007971025.1 Mucilaginibacter ginsenosidivorans strain=Gsoil 3017, ASM797102v1	127ea35c81f8c471a99234e258147889	5389	5389	1000
GCF_003952185.1 Variovorax sp. 679 strain=679, ASM395218v1	00cd03618afe05a7668fa41d44c5b71a	7145	7145	1000
GCF_000688655.1 Lonsdalea quercina subsp. quercina strain=ATCC 29281, LonsB104	1a41d8d3abec44cece0997c6cfbb6f3e	3696	3696	1000
GCF_900100335.1 Natronorubrum texcoconense strain=B4,CECT 8067,JCM 17497, IMG-taxon 2636416021 annotated assembly	1804127bc175eacbe32cf0f70712df89	4623	4623	1000
GCA_023412755.1 Bacteroidetes bacterium, ASM2341275v1	0e4d8fa8ee26a0fc91624a113ad8d7fb	2948	2948	1000
GCA_913009685.1 uncultured Bacteroidetes bacterium, DRR093003_bin.6_MetaBAT_v2.12.1_MAG	1affe798d45a34ed3d65fa2548521bbe	2160	2160	1000
GCF_014863355.1 Aminobacter carboxidus strain=DSM 1086, ASM1486335v1	10269cae600c0287003fc70cc1b51a99	6275	6275	1000
GCA_002337455.1 Rhizobiales bacterium UBA1912, ASM233745v1	056a51caa26d6022d0d488d750c0ad3e	3768	3768	1000
GCA_009776495.1 Methanobrevibacter sp., ASM977649v1	1646a58a80944382703f1a295f9e3004	1420	1420	1000
GCA_020437755.1 Flavobacteriales bacterium, ASM2043775v1	0fa2c54ac82a2f3ac639a16943e65b57	3694	3694	1000
GCF_000380085.1 Streptococcus merionis DSM 19192 strain=DSM 19192, ASM38008v1	1b07889ddec01992345e9b4fb5f4fa25	2352	2352	1000
GCF_000384395.1 Geopsychrobacter electrodiphilus DSM 16401 strain=DSM 16401, ASM38439v1	1b56429bebd95f1665248a8aa704f8b8	4243	4243	1000
GCA_011330545.1 Flavobacteriia bacterium, ASM1133054v1	136a38b80d850c8f75a69dcb8eb5656f	3083	3083	1000
GCA_021784895.1 Actinomycetia bacterium, ASM2178489v1	087343f1b0509a172189cf505edb5393	2816	2816	1000
GCF_019800665.1 Microbulbifer agarilyticus strain=DP4N21-6, ASM1980066v1	1bb11a9d03c5fd80a945a30f06758af2	4045	4045	1000
GCF_001578105.1 Martelella sp. AD-3 strain=AD-3, ASM157810v1	08212bf52cb5012e3146536298e4673f	4981	4981	1000
GCA_900768625.1 Bacteroidaceae bacterium, SRS476147_37	154f21f4a6b7374ede0b2c353d4b38ee	2632	2632	1000
GCA_023664485.1 Bacteroides fragilis, ASM2366448v1	0b6f518bfeefcd596289ba61e52902ee	3259	3259	1000
GCA_021737265.1 Desulfocapsa sp., ASM2173726v1	1be4941464690cac8184ebceaeedb078	2983	2983	1000
GCA_902560725.1 uncultured Alphaproteobacteria bacterium, AG-404-B13	0869f0ab47c0b56e8bb12ae8e1438541	1438	1438	1000
GCA_023248815.1 Myxococcales bacterium, ASM2324881v1	15d850d5bcde3b87fc816603d9763b71	6132	6132	1000
GCA_017114995.1 Nostoc sp. NMS9, ASM1711499v1	11c2c779c4b2dce00f1e0ef8a82fda9b	8065	8065	1000
GCA_009778115.1 Ruminococcaceae bacterium, ASM977811v1	1b0f2a811b853eb09ebb73c3685a202f	1456	1456	1000
GCA_003451635.1 Syntrophus sp. (in: Bacteria), ASM345163v1	122b1b0790181090f7428d5a2a3be503	2762	2762	1000
GCF_025061645.1 Umezawaea endophytica strain=DSM 103496, ASM2506164v1	0c6c9cb4373def82feff06a673b92373	10766	10766	1000
GCA_022563055.1 Planctomycetes bacterium, ASM2256305v1	0e9a06514e7990b7fedd2982189be241	1675	1675	1000
GCF_017875765.1 Flavobacterium sp. CG_23.5 strain=CG_23.5, ASM1787576v1	1a63e3dd3d79beb09eaa4896e9656772	3595	3595	1000
GCF_002155265.1 Corynebacterium pseudotuberculosis strain=ATCC 19410, ASM215526v1	051ab3e6bf259396296009c6bbce2dcb	2270	2270	1000
GCA_021773235.1 Gammaproteobacteria bacterium, ASM2177323v1	019af0fef6d08877ea42abc5805c7530	2842	2842	1000
GCF_018069875.1 Ideonella sp. 4Y16 strain=4Y16, ASM1806987v1	1bafde1b1aca7c03fd6c767e894fb304	5350	5350	1000
GCA_902578515.1 uncultured marine group I thaumarchaeote, AG-426-M08	11abb5fc377c861de5c5cf776d044833	673	673	1000
GCA_900316375.1 uncultured Succinatimonas sp., Rumen uncultured genome RUG190	0df912a2512ff36d1504657079ae2a5d	2381	2381	1000
GCA_944323245.1 uncultured Bacteroidales bacterium, BRZ_SS__bin24	1de4d189cac8ec51a2aa02ff2d5f3188	2373	2373	1000
GCA_900538545.1 uncultured Eggerthella sp., UMGS26	00955f91c07e524da4f3bf4ad81660ea	1724	1724	1000
GCA_009692785.1 Chloroflexi bacterium, ASM969278v1	142550390c6a3cd1dd26b86e98990ab2	1202	1202	1000
GCA_018000995.1 Bacteroidia bacterium, ASM1800099v1	0649af4565a28bec7bb4c79dd82cb97f	3627	3627	1000
GCA_021815805.1 Proteobacteria bacterium, ASM2181580v1	09207d4655a99187866d67e588d91e76	3100	3100	1000
GCA_017631325.1 Clostridia bacterium, ASM1763132v1	1d2a204b2886d2fc6aff2874053f9627	1941	1941	1000
GCF_009729055.1 Sulfurisphaera ohwakuensis strain=TA-1, ASM972905v1	17e65dea17376ea2d2be711a1da35ee0	2704	2704	1000
GCF_003144535.1 Proteus penneri strain=ATCC 33519, ASM314453v1	065a86e4452bd2c9395d79ba3684be06	3718	3718	1000
GCA_019636215.1 Planctomycetes bacterium, ASM1963621v1	178fd6b8db85344e3b69958755fc1812	3915	3915	1000
GCF_016629565.1 Nitratiruptor sp. YY08-10 strain=YY08-10, ASM1662956v1	0da7ee487b978d61dcc36b9380c41d18	1854	1854	1000
GCA_944325685.1 uncultured Erysipelotrichaceae bacterium, E22__bin136	1c8108d6e8c8cedcd1f41dffdc23d68d	1409	1409	1000
