organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_018335035.1 Phycisphaerae bacterium, ASM1833503v1	01ec0beb0db09afc0e07c47c6199dc18	2694	2694	1000
GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1	00191848f4049b7a1cb875559983f7c7	3653	3653	1000
GCA_024653875.1 Acidobacteria bacterium, ASM2465387v1	01ab5d75ae61944be619f3cf6a8e6ed6	3170	3170	1000
GCF_001468125.1 Legionella rubrilucens strain=WA-270A-C2, ASM146812v1	005f7c0548b8d1ab49e60fcae362442c	3160	3160	1000
GCA_002405475.1 Burkholderiales bacterium UBA4657, ASM240547v1	02ada8e166df6fb0c7d007a848157d84	2341	2341	1000
GCA_008015455.1 Polynucleobacter sp., ASM801545v1	019dfdd1f0d20350dccea6ffbe23daa1	1958	1958	1000
GCF_013410065.1 Granulicella arctica strain=X4EP2, ASM1341006v1	014d93bdb9b2133524526e72bc63494a	4311	4311	1000
GCA_002084355.1 Bacteroidetes bacterium 4572_128, ASM208435v1	02543302b009a973ac782bc21c357d97	2604	2604	1000
GCA_004558115.1 Clostridiales bacterium, ASM455811v1	01ebe5ec77b156cbfa49555188c7cb17	1795	1795	1000
GCA_012735585.1 Tissierella sp., ASM1273558v1	0115249c1e2239ceefa6319e36f1a791	2910	2910	1000
GCF_002906255.1 Komagataeibacter maltaceti strain=LMG 1529, ASM290625v1	018678ff29747c76e8397003c73adf44	3578	3578	1000
GCF_005048265.1 Paracoccus hibiscisoli strain=CCTCC AB2016182, ASM504826v1	01d0e0fec4afe23b54e1012110a68177	3872	3872	1000
GCA_900320735.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG630	01aa962cf62b7b605dcdc97b0793af05	816	816	1000
GCF_001625575.1 Pseudoalteromonas luteoviolacea S2607 strain=S2607, S2607_1.0	0085a9ee836b8380c2c2f2c1904d7a12	5851	5851	1000
GCA_934725535.1 uncultured Bacteroidales bacterium, ERR7738177_bin.89	0007cd275fb23c4355a9bb16bfdbc3d3	2380	2380	1000
GCA_021798985.1 Actinomycetia bacterium, ASM2179898v1	027ff4059905f6f6d6dfa7690c726da7	3700	3700	1000
GCF_003934165.1 Pseudaminobacter arsenicus strain=CB3, ASM393416v1	02178989ad9223f362e6c6dbc84fead0	5336	5336	1000
GCA_023417165.1 Planctomycetes bacterium, ASM2341716v1	018e624038222ae79d702fb69286aed8	3974	3974	1000
GCF_001651855.1 Sinorhizobium americanum strain=CFNEI 156, ASM165185v1	0224fa81e6b3fa889bd8447da3ac8ca2	6727	6727	1000
GCA_021841865.1 Proteobacteria bacterium, ASM2184186v1	0284936f6c71e6f73027f4d066bfbfbe	3395	3395	1000
GCA_002401105.1 Flavobacteriaceae bacterium, ASM240110v1	01454b0ca4bc7a3dd43a60abdc4a2bee	2516	2516	1000
GCA_017987065.1 Arenimonas sp., ASM1798706v1	00901dec5d107ed7c22f977835572c39	1567	1567	1000
GCA_902762955.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG10816	01b6eba93cea86cc35d968eddae0dd3c	2518	2518	1000
GCF_000308575.1 Nocardia exalbida NBRC 100660 strain=NBRC 100660, ASM30857v1	017f0b3478e410d9669966621cb6fb66	7294	7294	1000
GCA_012274175.1 Betaproteobacteria bacterium, ASM1227417v1	016a57f82ce0d6796a0c07b68625499e	3245	3245	1000
GCF_900170025.1 Nitrospira sp. ND1, NSND_Contig	0225ddfb9bc8d3051aee24389272c2a4	4456	4456	1000
GCA_014359765.1 Roseovarius sp., ASM1435976v1	009737ec272a8f479d7cfe361cf1b69d	2664	2664	1000
GCA_902583715.1 uncultured SAR116 cluster alpha proteobacterium, AG-912-K11	009bc3491708fdd8c9a025ba33a8d170	1516	1516	1000
GCA_002409785.1 Prevotella sp. UBA5379, ASM240978v1	0245a40ec9566c11eadf60e7f8ea3e17	2525	2525	1000
GCA_902519945.1 uncultured Pelagibacteraceae bacterium, AG-894-I19	02d20dbeae5425fe7a5cf4ebf2c11a31	1035	1035	1000
GCF_007829835.1 Neorhizobium alkalisoli strain=1225, ASM782983v1	01e5dcec7d3d3c244b21e44387adaf4a	7054	7054	1000
GCA_903883945.1 uncultured Chitinophagaceae bacterium, freshwater MAG --- Ki1-1-6m_bin-0879	02662e4af02fa177399da333bc2f98f4	4177	4177	1000
GCF_003688995.1 Streptomyces shenzhenensis strain=193, ASM368899v1	00731f24d294422b45db4a389172a716	10021	10021	1000
GCA_020053595.1 Thermoleophilia bacterium, ASM2005359v1	003cf114c79da48d7274c67a159273f3	2118	2118	1000
GCA_002366645.1 Rhodobacterales bacterium UBA3080, ASM236664v1	01f60847f01c80afa3b5a0442f881328	2230	2230	1000
GCA_022793095.1 Oscillospiraceae bacterium, ASM2279309v1	02401da4c64694a282b6ab817375e7d8	3047	3047	1000
GCA_002427365.1 Bacillales bacterium UBA5455, ASM242736v1	01a462bb4868b858546a916766cd38d1	1029	1029	1000
GCA_003557485.1 Elusimicrobia bacterium, ASM355748v1	010a1b07d6084171a1fde2fb0a497f7f	2001	2001	1000
GCF_900104415.1 Eubacterium oxidoreducens strain=DSM 3217, IMG-taxon 2593339221 annotated assembly	004d0dab0f553a58b32d5b0e6580123b	2831	2831	1000
GCA_944392755.1 uncultured Sutterella sp., E21__bin84	0089d35fef243e076ca07c0ee6451034	1819	1819	1000
GCA_022510865.1 Treponema sp., ASM2251086v1	00a521ff575244fc40fdb9c466c09248	2245	2245	1000
GCA_016841605.1 Dethiobacter alkaliphilus, ASM1684160v1	025968c9abcd347b90eb4c6430d5f60c	4066	4066	1000
GCA_019636795.1 Phycisphaeraceae bacterium, ASM1963679v1	02449d28b154e4464a53face6355bbfa	3546	3546	1000
GCF_001421785.1 Sphingomonas sp. Leaf33 strain=Leaf33, Leaf33	022a6b87e5ed427466f160b387af6645	3213	3213	1000
GCA_023436425.1 Bacteroidetes bacterium, ASM2343642v1	00deda1bfd93aa68b994a9dda6638d2a	3028	3028	1000
GCA_023957015.1 Thermomicrobiales bacterium, ASM2395701v1	02e076c9de6c748890900606ff268cb3	2789	2789	1000
GCF_001905095.1 Micromonospora sp. CB01531 strain=CB01531, ASM190509v1	010c7098ca768537bf6694e08886d86b	9097	9097	1000
GCA_003222135.1 Gemmatimonadetes bacterium, ASM322213v1	02ae6294f60ecea839fda117a861cde2	3370	3370	1000
GCA_024398955.1 Fibrobacter sp., ASM2439895v1	00ebd6aaba56b567d4bdf01f487c7554	3204	3204	1000
GCF_011400295.1 Erysipelothrix sp. HDW6A strain=HDW6A, ASM1140029v1	00e53e96818f4b57832e3f2c1ccae7da	2033	2033	1000
GCA_902795905.1 uncultured Erysipelotrichaceae bacterium, Rumen uncultured genome RUG14114	029c089a0669c33cf62e14e76e8bb14b	1852	1852	1000
GCF_000425185.1 Pleomorphomonas koreensis DSM 23070 strain=DSM 23070, ASM42518v1	00f8d116457ef04d4fdd70ee83c68c6f	4610	4610	1000
GCA_004357505.1 Gammaproteobacteria bacterium, ASM435750v1	00aa1eb6419dbf98f3b6c34600b5f557	1650	1650	1000
GCF_001281405.1 Bartonella ancashensis strain=20.00, ASM128140v1	02f50025869f53def7736bcd1c6a8f25	1481	1481	1000
GCA_023436395.1 Firmicutes bacterium, ASM2343639v1	02fbbdf41ce2fcbc9ec9f8448f3fc328	4004	4004	1000
GCA_021794355.1 Thermoplasmata archaeon, ASM2179435v1	017a367fae6770894b2d74e1068ee730	1945	1945	1000
GCA_020630555.1 Saprospiraceae bacterium, ASM2063055v1	01248fa2d90507bb8e25347b7eb80736	3053	3053	1000
GCA_007693965.1 Phycisphaeraceae bacterium, ASM769396v1	02409b0dac8831348eacdaab16e95ad5	3489	3489	1000
GCF_006443095.1 Flavobacteriaceae bacterium M625 strain=M625, ASM644309v1	0192dd3eb68c87eaf2c7e17aa03463d3	5783	5783	1000
GCF_016132545.1 Spongiibacter sp. CSC3.9 strain=csc3.9, ASM1613254v1	01c8f0093e7692c8fe9f51a160858d1c	3999	3999	1000
GCA_016712265.1 Gemmatimonadetes bacterium, ASM1671226v1	009a80650be66e5efd2c9d12463ef6a0	5860	5860	1000
GCA_900199405.1 Clostridiales bacterium Marseille-P2846 strain=Marseille-P2846, PRJEB21864	02576001ac0085ea6e5d36495dd891ef	4076	4076	1000
GCA_021821705.1 Actinomycetia bacterium, ASM2182170v1	016d2a87ebf8e146cea7986db789be01	2706	2706	1000
GCA_002840935.1 Bacteroidetes bacterium HGW-Bacteroidetes-21, ASM284093v1	014d033084e6c7225c01318a7c32250a	3821	3821	1000
GCA_023228765.1 Dehalococcoidia bacterium, ASM2322876v1	00a65f4e63b817bbb31dcd562d287513	3184	3184	1000
GCA_001898335.1 Mucilaginibacter sp. 44-25, ASM189833v1	01665ed2155ecf27e27ebf34b1cb1bc0	4191	4191	1000
GCA_903844115.1 uncultured actinobacterium, freshwater MAG --- KR3_bin-0923	01873d3f415d784f7f4a211b6f6bbd6a	1404	1404	1000
GCA_015661795.1 Sulfurovum sp., ASM1566179v1	003b6aba1ec59af761fc67818bb7e3db	1895	1895	1000
GCA_015060695.1 Mediterranea massiliensis, ASM1506069v1	019afe5e0ace7614f096dd0625b9075a	2552	2552	1000
GCF_009796745.1 Paraglaciecola sp. L1A13 strain=L1A13, ASM979674v1	00ad6c31d439837d2071623b671720de	4866	4866	1000
GCA_022600605.1 Actinomycetia bacterium, ASM2260060v1	010d4234db5fe83d267a924d452343a6	5014	5014	1000
GCA_003165795.1 Acidobacteriaceae bacterium, 20110700_S3M	005bde0a0c0f5e24742384b1150de35c	4958	4958	1000
GCA_023258235.1 Terrimicrobiaceae bacterium, ASM2325823v1	00d243182a746b19ad5966d1d56a0d2e	2475	2475	1000
GCA_945862265.1 Bordetella parapertussis, MH-08apr19-17	0150448bd45f39ad4773cc1e0b9802c7	4588	4588	1000
GCF_014322765.1 Listeria sp. FSL_L7-1519 strain=FSL L7-1519, ASM1432276v1	01fdbcd04cb3e6942a2a03c2da8e9f42	3037	3037	1000
GCA_020161315.1 Actinobacteria bacterium, ASM2016131v1	0029d440b443016c65a093a4e092707f	2937	2937	1000
GCA_902802115.1 uncultured proteobacterium, Rumen uncultured genome RUG14746	00ffab86e61d8099b1bc77eaccd776bb	959	959	1000
GCA_944324635.1 uncultured Elusimicrobiales bacterium, BRZ_CI__bin122	004422e8f1a709ddd4ec0f6976ffef6f	1549	1549	1000
GCF_024834065.1 Mycoplasma sp. CSL7475-4 strain=CSL7475-4, ASM2483406v1	016ef5fc4e69d03fa90cf48ce25db44b	869	869	1000
GCA_002382525.1 Opitutaceae bacterium UBA4094, ASM238252v1	013c53343c3bd2e747fcefeffade0eb8	3895	3895	1000
GCA_022787085.1 Oscillospiraceae bacterium, ASM2278708v1	019f449f703ef270d92d531dfa71a44e	2449	2449	1000
GCA_019347995.1 Gemmatimonadetes bacterium, ASM1934799v1	0081f6849956dcd663e433585c298804	2726	2726	1000
GCF_004571065.1 Geodermatophilus sp. DF01_2 strain=DF01_2, ASM457106v1	00aa790d28d17690ad41401bd70faa3f	4406	4406	1000
GCA_017394475.1 Oscillospiraceae bacterium, ASM1739447v1	001afe326da71f43fc69c37aafdc083c	2222	2222	1000
GCA_003230355.1 Euryarchaeota archaeon, ASM323035v1	00e3a6a8904e69a2692757042392273b	1307	1307	1000
GCF_000282995.1 Melaminivora alkalimesophila strain=CY1, CRZ1	0085c809391d4e2e5c6c9cb6ded6e3ac	2966	2966	1000
GCA_003550275.1 Flavobacteriaceae bacterium MAR_2010_72 strain=Mar_2010_72, ASM355027v1	00ca8fbdcb4ab02205f96701f95a1eb4	3345	3345	1000
GCF_001619585.1 Bhargavaea cecembensis strain=T14, ASM161958v1	0105f2e7e52e14abe5b947f0d3b35fb9	3156	3156	1000
GCA_016783645.1 bacterium, ASM1678364v1	006385e4b456eeb794bd09047d19b134	2585	2585	1000
GCA_023457895.1 Proteobacteria bacterium, ASM2345789v1	00885bc7be0bcfb61b15905fdcba0121	3036	3036	1000
GCA_021298285.1 Verrucomicrobium sp., ASM2129828v1	021b3b772d84da59b326fe0c64555d10	3290	3290	1000
GCF_023278085.1 Pseudomonas syringae strain=PA-2-9E, ASM2327808v1	0244246183633b201d15530ff9895271	5564	5564	1000
GCA_900761035.1 uncultured Collinsella sp., SRS045528_29	018cb3c07bcaa506a79b67dfa17b6c8d	1776	1776	1000
GCF_900115145.1 Salegentibacter flavus strain=DSM 17794, IMG-taxon 2599185209 annotated assembly	02d349e64e4de5109b3d1053fe2b7196	3713	3713	1000
GCF_900107205.1 Halopenitus persicus strain=DC30,IBRC 10041,KCTC 4046, IMG-taxon 2654587885 annotated assembly	02578da11a2de71c47037fd797cc3bac	3323	3323	1000
GCF_023204875.1 Prevotella sp. E15-22 strain=E15-22, ASM2320487v1	0055a52e572b01a672d54777508efb12	3312	3312	1000
GCA_022566265.1 Proteobacteria bacterium, ASM2256626v1	0158c7e75fa42ba40d12a6a8e8608ae0	3476	3476	1000
GCA_014896305.1 Limnochordaceae bacterium, ASM1489630v1	0212bce193c79c58ad6a3707a3506050	2625	2625	1000
GCA_020441905.1 Rhodobiaceae bacterium, ASM2044190v1	01b4b4da718bd327abca475fc9d003e1	2784	2784	1000
GCA_018240685.1 Proteobacteria bacterium, ASM1824068v1	00564b354c49f536da18e40a44122148	5004	5004	1000
GCA_014382295.1 Desulfobulbaceae bacterium, ASM1438229v1	01f384fe0b4e7dd1ae4441a57ddb9f2b	2985	2985	1000
GCA_016709385.1 Betaproteobacteria bacterium, ASM1670938v1	01cda668b25f31def848b040436da4ee	4910	4910	1000
GCA_001305055.1 Clostridia bacterium UC5.1-1C12 strain=UC5.1-1C12, ASM130505v1	0226c25b0951bb17f22f0c84abcf0ba1	3324	3324	1000
GCA_944375755.1 uncultured Mediterraneibacter sp., E0_RP0__bin151	00ce204f17bf5dcc484e3b9088293adc	2851	2851	1000
GCF_900086705.1 Massilibacillus massiliensis strain=Marseille-P2411, PRJEB13934	01c4199a466ca6292e700faa4bde05e2	3845	3845	1000
GCA_001429555.1 Nocardioides sp. Soil797 strain=Soil797, Soil797	0111205e564204077f8c58890f1189d2	4303	4303	1000
GCA_021816545.1 Bacteroidetes bacterium, ASM2181654v1	0135b02ee1b44534eb2c254a15830eab	2667	2667	1000
GCF_020172685.1 Mycolicibacter sp. MYC340 strain=MYC340, ASM2017268v1	00ecab4a19d9cc99445d0b7f13cbe093	5236	5236	1000
GCF_019047785.1 Enterobacter cancerogenus strain=FDAARGOS 1428, ASM1904778v1	002abd2992f658589193829ca3179992	4748	4748	1000
GCF_000166415.1 Halanaerobium hydrogeniformans strain=sapolanicus, ASM16641v1	01a16dcaa2310732e8efdc50252fe23f	2474	2474	1000
GCF_003952185.1 Variovorax sp. 679 strain=679, ASM395218v1	00cd03618afe05a7668fa41d44c5b71a	7145	7145	1000
GCA_021773235.1 Gammaproteobacteria bacterium, ASM2177323v1	019af0fef6d08877ea42abc5805c7530	2842	2842	1000
GCA_900538545.1 uncultured Eggerthella sp., UMGS26	00955f91c07e524da4f3bf4ad81660ea	1724	1724	1000
GCA_902598315.1 uncultured Pelagibacteraceae bacterium, AG-916-K14	011b3641af62c845481618937b7bbf1c	940	940	1000
GCA_905235345.1 uncultured Lachnospiraceae bacterium, RUG30231	0033d06cf52a26b12c8098f9a3a6afc0	2305	2305	1000
GCF_000429545.1 Arenibacter certesii DSM 19833 strain=DSM 19833, ASM42954v1	0035e244e5bbfb3dbc730a7f5ca5bce5	5004	5004	1000
GCA_902781245.1 uncultured Coriobacteriaceae bacterium, Rumen uncultured genome RUG12647	02c32050a1c2647a403ff670aba7c8c3	2083	2083	1000
GCA_023213215.1 Flavobacteriaceae bacterium, ASM2321321v1	0160adb940fb0423ee4c9d4063960f4f	3759	3759	1000
GCA_003646525.1 Epsilonproteobacteria bacterium, ASM364652v1	0175e1b8e41eaa3efb2494544abcae99	2004	2004	1000
GCA_017438285.1 Firmicutes bacterium, ASM1743828v1	02407ff287a5a212d687688895dda39e	1608	1608	1000
GCA_020060465.1 Anaerolineales bacterium, ASM2006046v1	02a62a38e0243f8bc55421aa5699b9ed	3073	3073	1000
GCA_003428585.1 Rhodobacteraceae bacterium W635 strain=W635, ASM342858v1	01bff08d2880fccc1649ffd0b78f980f	3486	3486	1000
GCF_000504285.1 Actinospica robiniae DSM 44927 strain=DSM 44927, ASM50428v1	00875d407b309eaff0cb9bca02a6c80b	9734	9734	1000
GCA_021204045.1 Clostridiales bacterium, ASM2120404v1	0061ea1d5b1cc95b513cd6a477af7071	2655	2655	1000
GCF_000966975.1 Streptomyces katrae strain=NRRL ISP-5550, ASM96697v1	0005bbb0aabbad5af93587ebea0932ec	8082	8082	1000
GCA_016744875.1 Sulfurovum sp., ASM1674487v1	01de541a9617b8d2c94c562118068d49	2087	2087	1000
GCA_001816645.1 Candidatus Woykebacteria bacterium GWB1_45_5, ASM181664v1	021eb553232b09206961237708528dfd	904	904	1000
GCA_003963435.1 Bradyrhizobiaceae bacterium, ASM396343v1	02ad4c278a795e1569a93bfbfdb532a8	7193	7193	1000
GCA_013823055.1 Cyanobacteria bacterium DS2.3.42, ASM1382305v1	00cc85ab28b567e1c3456090ceb1f6d1	4209	4209	1000
GCF_009183655.1 Bacillus sp. CX253 strain=CX253, ASM918365v1	01646abd35d4a1faaf44fa4990a8bf74	3906	3906	1000
GCA_024696365.1 Alphaproteobacteria bacterium, ASM2469636v1	0279ca14c88cbebe9a109c3b52f341dc	1033	1033	1000
GCA_022483015.1 Atopobiaceae bacterium, ASM2248301v1	00dd1dcf78f856b83ad83ce965d81ac2	2252	2252	1000
GCA_003599625.1 Parcubacteria bacterium, ASM359962v1	01902d6853b5392b6e23b001dd6b7924	882	882	1000
GCA_016234485.1 Chloroflexi bacterium, ASM1623448v1	00a076f0d4612188cedc5712e44eec41	4418	4418	1000
GCA_012521295.1 Firmicutes bacterium, ASM1252129v1	01f95e5b9e1ba33ced8d1137dea57aed	2294	2294	1000
GCF_002878455.1 Janthinobacterium sp. AD80 strain=AD80, ASM287845v1	010b872b7e8b3ac77b71261fad0e87ab	6353	6353	1000
GCA_944350015.1 uncultured Clostridia bacterium, BRZ_ES__bin107	01007bbb2b7bbf654b989b0428a35cdb	1196	1196	1000
GCA_017440405.1 Clostridia bacterium, ASM1744040v1	00eb36e5bb665cc7593cab8e3a9277b8	1515	1515	1000
GCF_014773245.1 Mucilaginibacter glaciei strain=ZB1P21, ASM1477324v1	028a92241f6cb65a3c6a53ecb35518de	4609	4609	1000
GCA_915069625.1 uncultured Veillonella sp., SRR2037091_bin.2_metaWRAP_v1.1_MAG	019852214dd95f90e3cca13e110f8af4	1877	1877	1000
GCA_020439175.1 Acidimicrobiales bacterium, ASM2043917v1	0155fc4b92ebe178dfd1d79efc49c900	3778	3778	1000
GCA_012513245.1 Synergistaceae bacterium, ASM1251324v1	0216bc88fe14452bf1f59404850b98d2	2289	2289	1000
GCF_012276985.1 Agrobacterium sp. a22-2 strain=a22-2, ASM1227698v1	0118fd0957eb1007b48c8eab09fce414	5714	5714	1000
GCA_002348385.1 Gammaproteobacteria bacterium UBA2965, ASM234838v1	025af6ba390801d16370de429f6fff83	3233	3233	1000
GCA_900553475.1 uncultured Collinsella sp., UMGS1627	0293357ba9bf1e30e32dcbe1718ddde1	1740	1740	1000
GCA_017440545.1 Oscillospiraceae bacterium, ASM1744054v1	01950f9172212787e498e8d9ea9f209d	1237	1237	1000
GCA_902772725.1 Erysipelothrix rhusiopathiae, Rumen uncultured genome RUG11795	0180502c18633eed5a118e5226af4c12	2991	2991	1000
GCA_014730345.1 candidate division Zixibacteria bacterium, ASM1473034v1	01ebf61ea1b42cb329b20de89e4af2f6	3505	3505	1000
GCF_012985465.1 Pseudomonas sp. WS 5079 strain=WS 5079, ASM1298546v1	0212256f8d85f560720459d444063df3	6250	6250	1000
GCF_009649815.1 Nocardia sp. SYP-A9097 strain=SYP-A9097, ASM964981v1	016110d950cbf6dd859357742366b22d	8907	8907	1000
GCA_902633965.1 uncultured Pelagibacteraceae bacterium, AG-912-F15	0099aa8765465b5e3168c003e70ecd0d	898	898	1000
GCA_910584255.1 uncultured Bacilli bacterium, MGBC119928	0189afeb9fe919315d368e356a6f9eea	1789	1789	1000
GCA_021162905.1 Candidatus Odinarchaeota archaeon, ASM2116290v1	019eacdddf596e8fe977277d92258c65	2424	2424	1000
GCF_014145015.1 Dietzia sp. E1 strain=E1, ASM1414501v1	0138ffdfa2658203ea9a40fb439c5f03	3090	3090	1000
GCA_002471665.1 Gammaproteobacteria bacterium UBA7310, ASM247166v1	00e16c3e7400a52fd951c52429a90829	5384	5384	1000
GCF_000478885.1 Adlercreutzia equolifaciens DSM 19450 strain=DSM 19450, ASM47888v1	02b170c1c65259d332d2411d92d0f08f	2830	2830	1000
GCA_023819545.1 Candidatus Omnitrophica bacterium, ASM2381954v1	0199905176ee4076722bb3bf15896b75	1413	1413	1000
GCA_015277795.1 Massilia sp. UMI-21 strain=UMI-21, ASM1527779v1	00263feb9cbbe4cc76b5373409d582e5	5215	5215	1000
GCA_005787665.1 Actinobacteria bacterium, ASM578766v1	003fc1de7481b57ee54135dea5ded8fa	3360	3360	1000
GCF_003286645.1 Aerococcus urinae strain=UMB3669, ASM328664v1	00d2fd12c93696547a75081edb34f607	2105	2105	1000
GCF_001543175.1 Aerococcus urinae strain=CCUG36881, ASM154317v1	00b4d7de8716681f56f9273afba5cc07	1965	1965	1000
GCA_020352645.1 Candidatus Bathyarchaeota archaeon, ASM2035264v1	00b7076d282bc4fedfc9952a5e7a046e	1656	1656	1000
GCF_001436735.1 Lactobacillus cacaonum DSM 21116 strain=DSM 21116, ASM143673v1	02fa1fbf6dbdbed6626842628de80f2f	1982	1982	1000
GCA_003170085.1 Planctomycetia bacterium, 20110800_E3D	02a3242203bef4fc715e376f0ce9d280	4394	4394	1000
GCF_023516575.1 Sphingomonas sp. SE220 strain=SE220, ASM2351657v1	01e8ac7f61776405cce0d1751e61a49d	2488	2488	1000
GCF_014138265.1 Dokdonella fugitiva strain=RH2WT43, ASM1413826v1	01fb02ce5926a92a3aa1175c3e161e22	4693	4693	1000
GCF_000814825.1 Coriobacteriaceae bacterium 68-1-3 strain=68-1-3, ASM81482v1	0173adbcc3dd29f39fda732c83715cd3	1986	1986	1000
GCA_016793165.1 Alphaproteobacteria bacterium, ASM1679316v1	01c1aea183c9ecbc34aaf6aad6f98f02	7259	7259	1000
GCA_944381205.1 uncultured Clostridia bacterium, BRZ_SF__bin77	01afb9d3fae018daf6768f1227838c2e	1018	1018	1000
GCF_001277295.1 Anabaena sp. WA102 strain=WA102, ASM127729v1	01dfd138dc0aca8e53d4ebdc01fd9422	5495	5495	1000
GCA_015863185.1 Aerococcaceae bacterium DSM 111020 strain=DSM 111020, ASM1586318v1	01a0a2558acd00e48828e6a4d15e0203	2018	2018	1000
GCF_014385005.1 Jingyaoa shaoxingensis strain=NSJ-46, ASM1438500v1	00a8594ef7630a9c5be143440e63af25	3679	3679	1000
GCA_913060975.1 uncultured Gammaproteobacteria bacterium, SRR3933379_bin.15_MetaBAT_v2.12.1_MAG	0219aeb030e117da29dd8928233344d8	3795	3795	1000
GCF_000745315.1 Salegentibacter sp. Hel_I_6 strain=Hel_I_6, ASM74531v1	0307dab49559e319b73ab2fe1f42169b	4117	4117	1000
GCA_012522935.1 Candidatus Cloacimonetes bacterium, ASM1252293v1	01668a7b14710507eea667070d5f468a	2093	2093	1000
GCA_017537165.1 Oscillospiraceae bacterium, ASM1753716v1	000e8dd8e1680603d2ac7a7c69142775	2039	2039	1000
GCA_905235685.1 uncultured Selenomonadaceae bacterium, RUG30268	01f8c42663a3d9e24af345076bf7efe7	2006	2006	1000
GCF_001437355.1 Weissella viridescens strain=DSM 20410, ASM143735v1	02b3d6ee6221e303f775abce103e0aee	1491	1491	1000
GCF_001766675.1 Arthrobacter sp. SW1 strain=SW1, ASM176667v1	01b5015ccbd433d6c1c0870acecad0e8	4020	4020	1000
GCF_003989735.1 Legionella sp. km772 strain=km772, ASM398973v1	025079bcd1f0d5281457d55e0537bc3f	3297	3297	1000
GCA_019689675.1 Rhodospirillales bacterium, ASM1968967v1	02277535085c0e84a48addbaab4f31a5	4050	4050	1000
GCF_000400715.1 Acinetobacter sp. CIP 110321 strain=CIP 110321, Acin_sp_CIP_110321_V1	00a9c2cb663aea3811a76c5262928d67	4262	4262	1000
GCF_000379445.1 Fangia hongkongensis FSC776 = DSM 21703 strain=DSM 21703, ASM37944v1	0112acaea1a38c0fd9d90feeaa956b4e	2840	2840	1000
GCA_016290765.1 Muribaculaceae bacterium, ASM1629076v1	01464400f5bbb72afcc5dbce59139b9d	2950	2950	1000
GCA_003972985.1 Gammaproteobacteria bacterium, ASM397298v1	00a5fa58bbaefef5b2913c1f5f3f6ed1	2225	2225	1000
GCA_024404415.1 Clostridia bacterium, ASM2440441v1	02450f0287d21e310c7f0a6a75b4e115	2004	2004	1000
GCA_025057795.1 Candidatus Bathyarchaeota archaeon, ASM2505779v1	028fbf2e77aac954fc636fe7bcc2bad5	1867	1867	1000
GCA_016926115.1 Dehalococcoidales bacterium, ASM1692611v1	01fe8d7a66a380eee28466722ac04ff4	1492	1492	1000
GCF_000379485.1 Wenxinia marina DSM 24838 strain=DSM 24838, ASM37948v1	01401c9f392ad2ab7a9b3c4087eba6f0	4169	4169	1000
GCA_024638565.1 Bacteroidetes bacterium, ASM2463856v1	0116deb230b62f1a11b96111718a0282	2931	2931	1000
GCF_018257795.1 Citrobacter sp. JGM124 strain=JGM124, ASM1825779v1	02ce9092c1d1f42e922365fbab5f268b	4012	4012	1000
GCA_016196375.1 Candidatus Omnitrophica bacterium, ASM1619637v1	01587db1eaa2a559e466c0f909957e01	1291	1291	1000
GCA_021803405.1 Candidatus Micrarchaeota archaeon, ASM2180340v1	00fd925a34b90ab36af42b54a46ec81e	470	470	1000
GCA_020425835.1 Planctomycetes bacterium, ASM2042583v1	00849df43e4150900cef17d66b2f229d	5104	5104	1000
GCF_000412635.1 Sphingobium bisphenolivorans strain=YL23, Sphingobium sp. strain YL23	02935d4c523214289ed33ae3acefada6	3784	3784	1000
GCA_944383975.1 uncultured Clostridia bacterium, E21__bin145	0241e227f52ca8bfc9b13c9ae5db9bbe	1134	1134	1000
GCF_012927185.1 Pseudoflavitalea sp. G-6-1-2 strain=G-6-1-2, ASM1292718v1	01e62ddf0b4c14c51ba9ec0449cc4ea4	6195	6195	1000
GCA_010021145.1 Candidatus Fonsibacter lacus, ASM1002114v1	02af7a432bb21ebd3d1428d16380a3a1	1122	1122	1000
GCA_015520525.1 Candidatus Woesearchaeota archaeon, ASM1552052v1	02fac912363ec4b8917cd093ea0833f5	697	697	1000
GCA_934552855.1 uncultured Eubacteriales bacterium, ERR7746349_bin.91	02878930da9bee70d62ec569b539de5e	2073	2073	1000
GCA_020723855.1 Uliginosibacterium gangwonense, ASM2072385v1	02b04e7a70f7d804afaf30fd51bc330c	3064	3064	1000
GCA_900316335.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG175	02603ce51007f9ae9970fc0c3207986e	2363	2363	1000
GCF_000243715.2 Leptospira broomii serovar Hurstbridge str. 5399 strain=5399, gls454050v02	017eec1003b2034b03ed00d3f18179a6	4379	4379	1000
GCF_001047675.1 Yersinia aleksiciae strain=159, ASM104767v1	0293b2b27919e268ced9f9808f32be12	3987	3987	1000
GCA_021647405.1 Flavobacteriaceae bacterium, ASM2164740v1	02344d6209c3e4f982a7a757bdb77303	2393	2393	1000
GCF_004104075.1 Leeuwenhoekiella polynyae strain=LMG 29608, ASM410407v1	023427d8df14d3c2fa8ea22bd5c73bfa	4728	4728	1000
